,LoanNumber,GLPrincipalBalance,APR,AmortizedPaymentAmount,PaymentFrequency,DaysPastDue,OriginalValue,CreditScore,Term,AccountStatus,Bad,Mo_Term,Mo_Payment,Rem_Term,Seasoning
3740,5112,14186.91,18.0,382.62,MO,0,10084.0,599.0,60,PAYING,0,36.0,382.62,55.0,-0.5277777777777778
3741,5114,23627.8,10.0,455.72,MO,0,19326.0,593.0,72,PAYING,0,48.0,455.72,68.0,-0.4166666666666667
3742,5115,17141.32,12.31,352.25,MO,0,24125.0,627.0,72,PAYING,0,38.0,352.25,68.0,-0.7894736842105263
3743,5116,25109.94,12.21,519.54,MO,0,18550.0,668.0,72,PAYING,0,36.0,519.54,67.0,-0.8611111111111112
3744,5118,25357.89,14.8,569.77,MO,0,21977.0,553.0,72,PAYING,0,36.0,569.77,65.0,-0.8055555555555556
3745,5119,14011.55,13.7,344.88,MO,0,9881.0,605.0,60,PAYING,0,42.0,344.88,55.0,-0.30952380952380953
3746,5120,10502.75,13.28,219.61,MO,0,9168.0,624.0,72,PAYING,0,42.0,219.61,68.0,-0.6190476190476191
3747,5121,16955.59,10.5,335.67,MO,0,16064.0,616.0,72,PAYING,0,36.0,335.67,67.0,-0.8611111111111112
3748,5122,20933.25,11.03,420.08,MO,0,18176.0,622.0,72,PAYING,0,42.0,420.08,67.0,-0.5952380952380952
3749,5123,20789.33,10.25,402.87,MO,0,15243.0,644.0,72,PAYING,0,48.0,402.87,68.0,-0.4166666666666667
3750,5124,24357.12,10.0,470.96,MO,0,19182.0,611.0,72,PAYING,0,36.0,470.96,68.0,-0.8888888888888888
3751,5125,11415.8,18.0,271.42,MO,0,19792.0,604.0,72,PAYING,0,42.0,271.42,67.0,-0.5952380952380952
3752,5126,15389.88,13.7,331.55,MO,0,11520.0,659.0,72,PAYING,0,36.0,331.55,66.0,-0.8333333333333334
3753,5127,13211.11,18.0,313.63,MO,0,12121.0,565.0,72,PAYING,0,36.0,313.63,67.0,-0.8611111111111112
3754,5128,25883.17,11.6,527.12,MO,0,17367.0,665.0,72,PAYING,0,36.0,527.12,67.0,-0.8611111111111112
3755,5129,31895.76,10.0,623.69,MO,0,21073.0,654.0,72,PAYING,0,48.0,623.69,67.0,-0.3958333333333333
3756,5130,18907.95,11.67,381.13,MO,0,21800.0,617.0,72,PAYING,0,40.0,381.13,68.0,-0.7
3757,5131,19599.87,11.86,396.19,MO,0,16900.0,594.0,72,PAYING,0,36.0,396.19,68.0,-0.8888888888888888
3758,5132,12129.56,12.44,249.66,MO,0,12297.0,648.0,72,PAYING,0,60.0,249.66,68.0,-0.13333333333333333
3759,5133,18330.96,10.0,354.35,MO,0,13100.0,622.0,72,PAYING,0,36.0,354.35,68.0,-0.8888888888888888
3760,5134,17374.45,10.0,336.04,MO,0,16786.0,595.0,72,PAYING,0,48.0,336.04,68.0,-0.4166666666666667
3761,5135,26416.37,12.0,537.34,MO,0,21523.0,507.0,72,PAYING,0,36.0,537.34,68.0,-0.8888888888888888
3762,5136,19298.34,10.0,374.27,MO,0,18579.0,577.0,72,PAYING,0,72.0,374.27,68.0,0.05555555555555555
3763,5156,25968.42,12.87,545.06,MO,0,25926.0,708.0,72,PAYING,0,72.0,545.06,67.0,0.06944444444444445
3764,5157,22885.8,10.0,441.87,MO,0,20520.0,592.0,72,PAYING,0,72.0,441.87,68.0,0.05555555555555555
3765,5158,10279.03,10.0,198.3,MO,0,10012.0,633.0,72,PAYING,0,48.0,198.3,68.0,-0.4166666666666667
3766,5159,22185.56,12.24,454.38,MO,0,18649.0,586.0,72,PAYING,0,72.0,454.38,68.0,0.05555555555555555
3767,5160,11707.5,13.7,254.58,MO,0,8914.0,600.0,72,PAYING,0,72.0,254.58,66.0,0.08333333333333333
3768,5161,35779.25,11.7,715.96,MO,0,35250.0,596.0,72,PAYING,0,72.0,715.96,69.0,0.041666666666666664
3769,5162,18172.85,13.09,384.45,MO,0,14379.0,765.0,72,PAYING,0,72.0,384.45,67.0,0.06944444444444445
3770,5164,24705.29,10.21,480.45,MO,0,36131.0,691.0,72,PAYING,0,72.0,480.45,68.0,0.05555555555555555
3771,5165,23275.8,12.0,474.13,MO,0,19623.0,627.0,72,PAYING,0,72.0,474.13,68.0,0.05555555555555555
3772,5166,29192.66,18.0,683.58,MO,10,23243.0,647.0,72,PAYING,0,70.0,683.58,69.0,0.014285714285714285
3773,5167,13336.35,21.0,451.51,MO,0,7964.0,466.0,48,PAYING,0,48.0,451.51,42.0,0.125
3774,5168,12836.0,21.0,434.12,MO,158,7832.0,512.0,42,REPO HOLD,1,72.0,434.12,42.0,0.4166666666666667
3775,5169,12632.92,21.0,359.62,MO,0,4579.0,542.0,60,PAYING,0,72.0,359.62,55.0,0.2361111111111111
3776,5172,14921.97,21.0,494.89,MO,0,13234.0,488.0,48,PAYING,0,72.0,494.89,43.0,0.4027777777777778
3777,5173,16325.29,10.33,340.49,MO,3,16650.0,662.0,66,PAYING,0,73.0,340.49,62.0,0.1506849315068493
3778,5174,12629.9,10.1,288.97,MO,0,10741.0,698.0,72,PAYING,0,72.0,288.97,55.0,0.2361111111111111
3779,5175,13304.61,11.3,266.49,MO,0,12139.0,643.0,72,PAYING,0,72.0,266.49,68.0,0.05555555555555555
3780,5176,18561.17,11.07,372.07,MO,0,15291.0,688.0,72,PAYING,0,72.0,372.07,67.0,0.06944444444444445
3781,5177,15407.41,14.0,329.59,MO,0,12548.0,500.0,72,PAYING,0,66.0,329.59,68.0,-0.030303030303030304
3782,5178,19322.83,12.0,392.73,MO,0,17940.0,628.0,72,PAYING,0,72.0,392.73,68.0,0.05555555555555555
3783,5179,29870.72,13.0,621.17,MO,0,29221.0,504.0,72,PAYING,0,72.0,621.17,68.0,0.05555555555555555
3784,5180,8722.03,12.2,208.22,MO,0,6869.0,663.0,60,PAYING,0,56.0,208.22,55.0,0.017857142857142856
3785,5181,42571.15,15.8,960.3,MO,0,37952.0,664.0,72,PAYING,0,72.0,960.3,67.0,0.06944444444444445
3786,5182,15075.71,21.0,489.84,MO,18,5032.0,488.0,48,PAYING,0,72.0,489.84,45.0,0.375
3787,5184,27026.18,12.2,552.67,MO,0,26717.0,638.0,72,PAYING,0,72.0,552.67,68.0,0.05555555555555555
3788,5185,12498.84,13.44,262.35,MO,0,11700.0,560.0,72,PAYING,0,72.0,262.35,68.0,0.05555555555555555
3789,5186,16365.22,12.0,383.26,MO,0,17367.0,617.0,60,PAYING,0,72.0,383.26,56.0,0.2222222222222222
3790,5187,22184.9,12.24,454.33,MO,0,17451.0,640.0,72,PAYING,0,72.0,454.33,68.0,0.05555555555555555
3791,5188,12720.58,13.0,260.35,MO,19,11395.0,612.0,72,PAYING,0,72.0,260.35,70.0,0.027777777777777776
3792,5189,20759.21,12.0,486.15,MO,0,15875.0,654.0,60,PAYING,0,72.0,486.15,56.0,0.2222222222222222
3793,5190,21321.97,12.28,470.55,MO,0,16898.0,576.0,65,PAYING,0,72.0,470.55,61.0,0.1527777777777778
3794,5191,16416.92,11.0,384.64,MO,0,13707.0,651.0,60,PAYING,0,72.0,384.64,54.0,0.25
3795,5192,19368.74,10.0,374.65,MO,0,12241.0,704.0,72,PAYING,0,72.0,374.65,68.0,0.05555555555555555
3796,5193,11221.91,10.71,220.82,MO,0,13425.0,615.0,72,PAYING,0,72.0,220.82,68.0,0.05555555555555555
3797,5194,22851.1,11.6,460.21,MO,0,21175.0,636.0,72,PAYING,0,63.0,460.21,68.0,-0.07936507936507936
3798,5195,4025.29,10.0,380.62,MO,0,16444.0,656.0,72,INSURANCE PAYMENT,0,72.0,380.62,11.0,0.8472222222222222
3799,5196,16411.0,13.33,345.29,MO,0,13879.0,692.0,72,PAYING,0,72.0,345.29,68.0,0.05555555555555555
3800,5197,26585.87,13.0,564.44,MO,0,20314.0,637.0,72,PAYING,0,72.0,564.44,66.0,0.08333333333333333
3801,5198,23387.69,12.23,478.58,MO,0,18779.0,616.0,72,PAYING,0,72.0,478.58,68.0,0.05555555555555555
3802,5199,14680.62,12.0,298.72,MO,0,12351.0,588.0,72,PAYING,0,72.0,298.72,68.0,0.05555555555555555
3803,5202,26033.73,21.2,665.54,MO,0,18457.0,602.0,72,PAYING,0,72.0,665.54,67.0,0.06944444444444445
3804,5203,14486.0,21.0,426.56,MO,72,8892.0,539.0,52,PAYING,0,72.0,426.56,52.0,0.2777777777777778
3805,5205,12971.38,21.0,442.23,MO,113,4316.0,571.0,42,REPO ASSIGN,0,73.0,442.23,42.0,0.4246575342465753
3806,5206,15779.11,11.11,362.27,MO,0,14650.0,614.0,60,PAYING,0,72.0,362.27,56.0,0.2222222222222222
3807,5207,17206.93,13.11,359.86,MO,0,13725.0,655.0,72,PAYING,0,72.0,359.86,68.0,0.05555555555555555
3808,5208,11264.58,10.71,221.57,MO,0,11291.0,656.0,72,PAYING,0,72.0,221.57,68.0,0.05555555555555555
3809,5209,17947.77,18.53,429.93,MO,0,16269.0,590.0,72,PAYING,0,72.0,429.93,68.0,0.05555555555555555
3810,5210,13796.54,12.21,284.21,MO,0,21100.0,644.0,72,PAYING,0,72.0,284.21,67.0,0.06944444444444445
3811,5211,13402.56,10.39,264.17,MO,0,13473.0,676.0,72,PAYING,0,60.0,264.17,67.0,-0.11666666666666667
3812,5212,13535.4,10.26,263.06,MO,0,19492.0,652.0,72,PAYING,0,72.0,263.06,68.0,0.05555555555555555
3813,5213,19676.95,13.0,410.74,MO,0,17513.0,519.0,72,PAYING,0,72.0,410.74,68.0,0.05555555555555555
3814,5214,11138.54,14.0,238.4,MO,0,10426.0,622.0,72,PAYING,0,72.0,238.4,68.0,0.05555555555555555
3815,5215,15047.32,11.76,310.2,MO,0,12523.0,678.0,72,PAYING,0,60.0,310.2,66.0,-0.1
3816,5216,16899.44,11.5,338.49,MO,0,15650.0,630.0,72,PAYING,0,72.0,338.49,68.0,0.05555555555555555
3817,5217,19923.02,12.0,403.5,MO,0,15840.0,627.0,72,PAYING,0,72.0,403.5,68.0,0.05555555555555555
3818,5218,26596.31,12.2,542.01,MO,0,29367.0,666.0,72,PAYING,0,72.0,542.01,68.0,0.05555555555555555
3819,5219,12862.7,13.7,294.09,MO,0,13809.0,648.0,66,PAYING,0,72.0,294.09,61.0,0.1527777777777778
3820,5220,11670.31,13.8,284.44,MO,0,10828.0,678.0,72,PAYING,0,72.0,284.44,56.0,0.2222222222222222
3821,5221,13125.95,10.47,361.51,MO,0,11650.0,592.0,48,PAYING,0,72.0,361.51,44.0,0.3888888888888889
3822,5222,30221.44,12.94,628.31,MO,0,24075.0,619.0,72,PAYING,0,72.0,628.31,68.0,0.05555555555555555
3823,5223,20451.31,10.7,430.96,MO,0,23575.0,586.0,72,PAYING,0,72.0,430.96,62.0,0.1388888888888889
3824,5224,16985.07,13.37,407.59,MO,0,16751.0,589.0,60,PAYING,0,72.0,407.59,56.0,0.2222222222222222
3825,5225,13172.94,10.0,301.98,MO,0,11554.0,647.0,60,PAYING,0,72.0,301.98,54.0,0.25
3826,5226,11372.61,12.2,334.27,MO,0,11676.0,690.0,60,PAYING,0,72.0,334.27,42.0,0.4166666666666667
3827,5227,24627.4,13.7,619.08,MO,0,25164.0,583.0,60,PAYING,0,72.0,619.08,53.0,0.2638888888888889
3828,5228,36018.38,12.7,753.86,MO,0,27490.0,757.0,72,PAYING,0,72.0,753.86,67.0,0.06944444444444445
3829,5229,11620.68,13.23,236.91,MO,0,10257.0,649.0,72,PAYING,0,72.0,236.91,71.0,0.013888888888888888
3830,5230,17634.09,10.52,370.05,MO,0,16550.0,607.0,66,PAYING,0,48.0,370.05,62.0,-0.2916666666666667
3831,5231,15291.5,12.35,312.52,MO,0,15433.0,595.0,72,PAYING,0,72.0,312.52,68.0,0.05555555555555555
3832,5232,19555.71,15.0,429.85,MO,0,17182.0,675.0,72,PAYING,0,72.0,429.85,68.0,0.05555555555555555
3833,5233,12812.89,13.7,309.81,MO,0,10013.0,587.0,60,PAYING,0,72.0,309.81,56.0,0.2222222222222222
3834,5234,14998.31,10.0,336.41,MO,0,16211.0,680.0,60,PAYING,0,72.0,336.41,56.0,0.2222222222222222
3835,5235,9503.39,18.0,227.3,MO,0,6850.0,582.0,72,PAYING,0,72.0,227.3,66.0,0.08333333333333333
3836,5236,18467.39,10.4,386.22,MO,0,20157.0,667.0,66,PAYING,0,72.0,386.22,62.0,0.1388888888888889
3837,5238,24850.3,14.14,609.01,MO,0,26469.0,602.0,60,PAYING,0,63.0,609.01,56.0,0.1111111111111111
3838,5239,15920.81,10.6,361.77,MO,0,16462.0,643.0,60,PAYING,0,72.0,361.77,56.0,0.2222222222222222
3839,5241,15403.97,15.0,338.08,MO,0,14649.0,560.0,72,PAYING,0,72.0,338.08,68.0,0.05555555555555555
3840,5242,17817.23,12.3,366.25,MO,0,16812.0,583.0,72,PAYING,0,72.0,366.25,68.0,0.05555555555555555
3841,5243,28854.7,23.0,757.04,MO,25,27554.0,612.0,72,PAYING,0,72.0,757.04,69.0,0.041666666666666664
3842,5244,32704.43,13.7,694.94,MO,0,35160.0,658.0,72,PAYING,0,72.0,694.94,68.0,0.05555555555555555
3843,5267,13124.37,16.66,303.01,MO,0,10788.0,674.0,72,PAYING,0,72.0,303.01,67.0,0.06944444444444445
3844,5268,15080.2,10.0,291.76,MO,0,13499.0,678.0,72,PAYING,0,48.0,291.76,68.0,-0.4166666666666667
3845,5269,20620.47,10.25,401.54,MO,0,15527.0,594.0,72,PAYING,0,48.0,401.54,68.0,-0.4166666666666667
3846,5270,23070.58,12.23,472.71,MO,0,18071.0,651.0,72,PAYING,0,36.0,472.71,68.0,-0.8888888888888888
3847,5271,12780.7,11.3,254.77,MO,0,10192.0,615.0,72,PAYING,0,48.0,254.77,68.0,-0.4166666666666667
3848,5272,13000.62,13.7,319.56,MO,0,11090.0,592.0,60,PAYING,0,42.0,319.56,55.0,-0.30952380952380953
3849,5273,16867.1,11.01,334.21,MO,0,15800.0,674.0,72,PAYING,0,36.0,334.21,68.0,-0.8888888888888888
3850,5274,20078.2,11.05,397.86,MO,0,15875.0,657.0,72,PAYING,0,24.0,397.86,68.0,-1.8333333333333333
3851,5275,19421.95,10.51,440.48,MO,0,20700.0,614.0,60,PAYING,0,39.0,440.48,56.0,-0.4358974358974359
3852,5276,30127.36,12.18,615.55,MO,0,26821.0,680.0,72,PAYING,0,42.0,615.55,68.0,-0.6190476190476191
3853,5277,18410.07,21.0,530.19,MO,0,10650.0,598.0,60,PAYING,0,37.0,530.19,54.0,-0.4594594594594595
3854,5278,22423.68,13.7,553.01,MO,0,16042.0,606.0,60,PAYING,0,36.0,553.01,55.0,-0.5277777777777778
3855,5279,9718.1,13.7,255.56,MO,0,8300.0,617.0,60,PAYING,0,42.0,255.56,50.0,-0.19047619047619047
3856,5280,21908.63,13.02,457.79,MO,0,23675.0,628.0,72,PAYING,0,48.0,457.79,68.0,-0.4166666666666667
3857,5281,19553.84,11.3,451.18,MO,0,20080.0,629.0,60,PAYING,0,42.0,451.18,56.0,-0.3333333333333333
3858,5282,22387.31,12.25,448.81,MO,7,18609.0,640.0,72,PAYING,0,48.0,448.81,70.0,-0.4583333333333333
3859,5283,30786.53,10.0,646.44,MO,0,33909.0,531.0,65,PAYING,0,36.0,646.44,61.0,-0.6944444444444444
3860,5284,11763.76,21.0,390.13,MO,0,4725.0,537.0,48,PAYING,0,33.0,390.13,43.0,-0.30303030303030304
3861,5285,13395.62,13.7,333.42,MO,0,12120.0,640.0,60,PAYING,0,36.0,333.42,54.0,-0.5
3862,5286,20711.88,15.8,463.21,MO,0,14864.0,690.0,72,PAYING,0,24.0,463.21,68.0,-1.8333333333333333
3863,5287,12213.42,12.89,259.88,MO,0,11707.0,727.0,72,PAYING,0,48.0,259.88,66.0,-0.375
3864,5288,10916.91,10.0,211.21,MO,0,11336.0,688.0,72,PAYING,0,72.0,211.21,68.0,0.05555555555555555
3865,5289,20301.1,10.0,386.84,MO,0,16681.0,655.0,72,PAYING,0,72.0,386.84,69.0,0.041666666666666664
3866,5290,10321.43,12.2,292.0,MO,0,18516.0,663.0,48,PAYING,0,72.0,292.0,44.0,0.3888888888888889
3867,5291,23852.5,12.2,488.53,MO,0,16587.0,654.0,72,PAYING,0,60.0,488.53,68.0,-0.13333333333333333
3868,5292,12877.78,12.2,364.33,MO,0,10476.0,671.0,48,PAYING,0,72.0,364.33,44.0,0.3888888888888889
3869,5293,20736.98,11.2,408.56,MO,8,13316.0,582.0,72,PAYING,0,72.0,408.56,69.0,0.041666666666666664
3870,5315,19605.42,13.7,484.76,MO,0,20906.0,636.0,60,PAYING,0,72.0,484.76,55.0,0.2361111111111111
3871,5316,7368.69,21.0,302.75,MO,7,3425.0,466.0,36,PAYING,0,72.0,302.75,32.0,0.5555555555555556
3872,5317,7872.61,21.0,250.79,MO,47,2934.0,419.0,48,REPO HOLD,0,72.0,250.79,46.0,0.3611111111111111
3873,5318,18141.47,11.1,349.19,MO,34,15400.0,698.0,72,PAYING,0,72.0,349.19,71.0,0.013888888888888888
3874,5319,16750.66,11.72,338.41,MO,0,13650.0,689.0,72,PAYING,0,72.0,338.41,68.0,0.05555555555555555
3875,5320,27819.22,12.19,569.2,MO,0,29640.0,631.0,72,PAYING,0,72.0,569.2,68.0,0.05555555555555555
3876,5321,15891.13,13.7,334.08,MO,11,10979.0,595.0,72,PAYING,0,72.0,334.08,69.0,0.041666666666666664
3877,5322,15563.46,21.0,432.47,MO,15,10925.0,570.0,60,PAYING,0,53.0,432.47,57.0,-0.07547169811320754
3878,5323,32681.8,10.81,645.18,MO,0,32926.0,632.0,72,PAYING,0,72.0,645.18,68.0,0.05555555555555555
3879,5324,20824.51,10.53,408.24,MO,0,16377.0,671.0,72,PAYING,0,72.0,408.24,68.0,0.05555555555555555
3880,5325,12037.52,19.84,296.24,MO,0,11784.0,643.0,72,PAYING,0,72.0,296.24,68.0,0.05555555555555555
3881,5326,8872.82,21.0,249.47,MO,0,4300.0,609.0,60,PAYING,0,72.0,249.47,56.0,0.2222222222222222
3882,5327,17353.69,21.0,489.52,MO,0,9575.0,502.0,60,PAYING,0,72.0,489.52,56.0,0.2222222222222222
3883,5328,25581.9,12.2,595.52,MO,6,18061.0,666.0,60,PAYING,0,72.0,595.52,57.0,0.20833333333333334
3884,5329,44094.18,13.69,917.19,MO,18,36267.0,606.0,72,PAYING,0,72.0,917.19,70.0,0.027777777777777776
3885,5330,34332.93,21.2,908.89,MO,0,33169.0,582.0,66,PAYING,0,72.0,908.89,63.0,0.125
3886,5331,24317.85,11.79,492.21,MO,0,22675.0,608.0,72,PAYING,0,72.0,492.21,68.0,0.05555555555555555
3887,5332,18882.4,13.09,383.5,MO,35,17700.0,646.0,72,PAYING,0,72.0,383.5,71.0,0.013888888888888888
3888,5333,10490.26,13.47,257.34,MO,0,9425.0,682.0,60,PAYING,0,72.0,257.34,55.0,0.2361111111111111
3889,5334,21335.75,13.0,445.71,MO,0,19382.0,646.0,72,PAYING,0,72.0,445.71,68.0,0.05555555555555555
3890,5335,19384.99,10.45,379.84,MO,0,18175.0,659.0,72,PAYING,0,72.0,379.84,68.0,0.05555555555555555
3891,5336,20675.84,11.07,433.89,MO,1,20425.0,664.0,66,PAYING,0,72.0,433.89,63.0,0.125
3892,5337,14790.66,10.57,286.71,MO,0,14100.0,637.0,72,PAYING,0,72.0,286.71,69.0,0.041666666666666664
3893,5338,15973.95,15.26,352.81,MO,0,18275.0,604.0,72,PAYING,0,72.0,352.81,68.0,0.05555555555555555
3894,5339,16610.54,11.93,333.24,MO,0,13276.0,609.0,72,PAYING,0,60.0,333.24,69.0,-0.15
3895,5340,12939.36,11.84,262.56,MO,0,13819.0,626.0,72,PAYING,0,72.0,262.56,68.0,0.05555555555555555
3896,5341,25690.53,15.22,556.84,MO,0,21948.0,482.0,72,PAYING,0,72.0,556.84,70.0,0.027777777777777776
3897,5342,29511.0,13.7,633.85,MO,0,29420.0,695.0,72,PAYING,0,72.0,633.85,67.0,0.06944444444444445
3898,5343,8549.53,21.0,326.3,MO,69,4250.0,575.0,36,PAYING,0,72.0,326.3,35.0,0.5138888888888888
3899,5344,33065.31,21.2,823.15,MO,14,30069.0,591.0,72,PAYING,0,72.0,823.15,71.0,0.013888888888888888
3900,5345,22004.14,13.01,483.7,MO,0,17309.0,706.0,72,PAYING,0,72.0,483.7,63.0,0.125
3901,5346,13522.38,12.02,275.26,MO,0,11879.0,,72,PAYING,0,72.0,275.26,68.0,0.05555555555555555
3902,5347,21857.03,11.61,449.52,MO,0,23850.0,681.0,72,PAYING,0,72.0,449.52,66.0,0.08333333333333333
3903,5348,20571.36,14.8,439.33,MO,0,16225.0,666.0,72,PAYING,0,72.0,439.33,70.0,0.027777777777777776
3904,5349,21619.32,11.62,441.08,MO,0,17716.0,645.0,72,PAYING,0,72.0,441.08,67.0,0.06944444444444445
3905,5350,16645.54,11.0,423.27,MO,0,12920.0,658.0,52,PAYING,0,72.0,423.27,49.0,0.3194444444444444
3906,5351,25071.62,12.0,511.52,MO,0,19606.0,566.0,72,PAYING,0,72.0,511.52,68.0,0.05555555555555555
3907,5352,19449.66,12.0,391.96,MO,0,15411.0,510.0,72,PAYING,0,72.0,391.96,69.0,0.041666666666666664
3908,5353,15241.53,11.2,309.68,MO,0,9578.0,624.0,72,PAYING,0,72.0,309.68,66.0,0.08333333333333333
3909,5354,12792.36,13.8,316.63,MO,0,10350.0,658.0,66,PAYING,0,72.0,316.63,55.0,0.2361111111111111
3910,5355,18223.52,13.7,387.06,MO,0,13612.0,624.0,72,PAYING,0,72.0,387.06,68.0,0.05555555555555555
3911,5356,23204.21,18.0,552.38,MO,0,20027.0,552.0,72,PAYING,0,72.0,552.38,67.0,0.06944444444444445
3912,5357,29895.83,12.19,591.38,MO,25,30118.0,594.0,72,PAYING,0,69.0,591.38,71.0,-0.028985507246376812
3913,5358,18756.77,12.0,376.36,MO,0,14079.0,623.0,72,PAYING,0,72.0,376.36,69.0,0.041666666666666664
3914,5359,22755.2,12.24,461.51,MO,0,19837.0,629.0,72,PAYING,0,72.0,461.51,69.0,0.041666666666666664
3915,5360,17048.71,21.0,487.06,MO,0,9850.0,543.0,60,PAYING,0,72.0,487.06,55.0,0.2361111111111111
3916,5361,20781.06,21.0,584.32,MO,2,12725.0,532.0,60,PAYING,0,72.0,584.32,56.0,0.2222222222222222
3917,5362,7792.87,13.7,186.52,MO,0,7286.0,637.0,60,PAYING,0,66.0,186.52,57.0,0.13636363636363635
3918,5363,10233.76,13.4,215.66,MO,0,10850.0,626.0,72,PAYING,0,72.0,215.66,68.0,0.05555555555555555
3919,5364,29968.21,10.72,595.94,MO,0,23225.0,600.0,72,PAYING,0,64.0,595.94,67.0,-0.046875
3920,5365,33531.91,10.7,647.56,MO,0,24394.0,612.0,72,PAYING,0,72.0,647.56,70.0,0.027777777777777776
3921,5366,23216.29,14.98,532.88,MO,0,18875.0,648.0,72,PAYING,0,72.0,532.88,63.0,0.125
3922,5367,14323.58,11.78,327.67,MO,0,13175.0,655.0,60,PAYING,0,72.0,327.67,57.0,0.20833333333333334
3923,5368,17047.81,12.7,348.89,MO,0,15584.0,598.0,72,PAYING,0,72.0,348.89,69.0,0.041666666666666664
3924,5369,14231.47,11.3,328.7,MO,0,17550.0,636.0,60,PAYING,0,72.0,328.7,56.0,0.2222222222222222
3925,5370,19217.93,10.42,427.03,MO,0,19342.0,685.0,60,PAYING,0,73.0,427.03,57.0,0.2191780821917808
3926,5371,28432.8,10.88,652.97,MO,0,22675.0,746.0,72,PAYING,0,72.0,652.97,56.0,0.2222222222222222
3927,5372,18306.08,10.63,505.23,MO,0,20000.0,589.0,48,PAYING,0,72.0,505.23,44.0,0.3888888888888889
3928,5374,39684.15,12.79,812.43,MO,0,48932.0,664.0,72,PAYING,0,72.0,812.43,69.0,0.041666666666666664
3929,5375,18906.14,10.0,361.36,MO,0,20162.0,649.0,72,PAYING,0,72.0,361.36,69.0,0.041666666666666664
3930,5376,13979.11,21.0,384.71,MO,10,10675.0,602.0,60,PAYING,0,63.0,384.71,58.0,0.07936507936507936
3931,5377,15177.86,11.76,307.66,MO,0,16041.0,587.0,72,PAYING,0,72.0,307.66,68.0,0.05555555555555555
3932,5378,17874.88,11.09,351.34,MO,0,14791.0,685.0,72,PAYING,0,72.0,351.34,69.0,0.041666666666666664
3933,5379,11733.4,10.69,228.3,MO,0,10090.0,622.0,72,PAYING,0,73.0,228.3,69.0,0.0547945205479452
3934,5380,34685.91,12.71,711.15,MO,0,38225.0,626.0,72,PAYING,0,72.0,711.15,69.0,0.041666666666666664
3935,5381,24334.83,10.0,468.51,MO,0,19437.0,648.0,72,PAYING,0,72.0,468.51,68.0,0.05555555555555555
3936,5382,20851.03,13.0,500.62,MO,0,18858.0,668.0,60,PAYING,0,72.0,500.62,56.0,0.2222222222222222
3937,5383,8591.79,21.0,285.62,MO,0,6250.0,609.0,48,PAYING,0,72.0,285.62,43.0,0.4027777777777778
3938,5384,14894.58,21.0,409.13,MO,42,9950.0,518.0,60,PAYING,0,72.0,409.13,58.0,0.19444444444444445
3939,5385,14163.8,12.2,333.41,MO,0,10681.0,683.0,60,PAYING,0,72.0,333.41,56.0,0.2222222222222222
3940,5386,25806.0,21.2,646.0,MO,0,23566.0,590.0,72,PAYING,0,72.0,646.0,70.0,0.027777777777777776
3941,5387,15237.13,11.8,326.69,MO,0,13775.0,609.0,72,PAYING,0,72.0,326.69,63.0,0.125
3942,5389,18158.81,11.11,388.2,MO,0,18000.0,589.0,66,PAYING,0,72.0,388.2,62.0,0.1388888888888889
3943,5390,14539.08,13.27,345.11,MO,0,14500.0,675.0,60,PAYING,0,72.0,345.11,57.0,0.20833333333333334
3944,5391,11916.39,15.0,275.15,MO,0,12151.0,613.0,72,PAYING,0,72.0,275.15,63.0,0.125
3945,5392,16597.8,15.0,360.55,MO,0,16020.0,518.0,72,PAYING,0,72.0,360.55,69.0,0.041666666666666664
3946,5393,19876.21,13.28,407.25,MO,19,17276.0,551.0,72,PAYING,0,72.0,407.25,71.0,0.013888888888888888
3947,5394,7449.79,11.5,276.32,MO,0,13551.0,723.0,60,PAYING,0,72.0,276.32,31.0,0.5694444444444444
3948,5395,32450.79,10.0,635.55,MO,0,21753.0,612.0,72,PAYING,0,72.0,635.55,67.0,0.06944444444444445
3949,5396,26247.27,12.2,536.28,MO,0,19828.0,683.0,72,PAYING,0,72.0,536.28,68.0,0.05555555555555555
3950,5397,12294.79,13.23,271.3,MO,0,11813.0,609.0,72,PAYING,0,72.0,271.3,63.0,0.125
3951,5398,15260.76,15.09,376.53,MO,0,12825.0,664.0,60,PAYING,0,72.0,376.53,57.0,0.20833333333333334
3952,5399,30359.32,11.53,604.3,MO,0,31002.0,620.0,72,PAYING,0,72.0,604.3,69.0,0.041666666666666664
3953,5400,12836.15,14.37,274.37,MO,0,11748.0,583.0,72,PAYING,0,72.0,274.37,69.0,0.041666666666666664
3954,5401,18960.9,11.0,372.44,MO,0,15899.0,650.0,72,PAYING,0,54.0,372.44,69.0,-0.2777777777777778
3955,5402,26834.29,12.0,537.98,MO,18,22694.0,618.0,72,PAYING,0,72.0,537.98,69.0,0.041666666666666664
3956,5403,12099.0,21.0,330.14,MO,62,6475.0,628.0,60,PAYING,0,72.0,330.14,59.0,0.18055555555555555
3957,5404,18677.89,13.7,409.81,MO,2,17404.0,635.0,68,PAYING,0,72.0,409.81,65.0,0.09722222222222222
3958,5413,18557.12,10.38,349.65,MO,19,14899.0,615.0,72,PAYING,0,72.0,349.65,71.0,0.013888888888888888
3959,5414,18722.3,10.89,366.45,MO,0,15916.0,715.0,72,PAYING,0,72.0,366.45,69.0,0.041666666666666664
